"","comid","FlowMetric","hydro.endpoint","MedDelta"
"18480",948070244,"peak_10","Peak_10",12.19551382
"18481",948070244,"peak_2","Peak_2",294.3037592
"18482",948070244,"peak_5","Peak_5",2204.851236
"18483",948070244,"q99","Q99",33.64295893
"18484",948070244,"sp_mag","SP_Mag",511.1999757
"18485",948070244,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.117626657
"18486",948070244,"wet_bfl_mag_50","Wet_BFL_Mag_50",26.39704254
"18487",948070245,"ds_mag_50","DS_Mag_50",18.2982669
"18488",948070245,"fa_mag","FA_Mag",103.0058789
"18489",948070245,"peak_10","Peak_10",145.627181
"18490",948070245,"peak_2","Peak_2",276.7196355
"18491",948070245,"peak_5","Peak_5",2201.849487
"18492",948070245,"q99","Q99",43.4782115
"18493",948070245,"sp_mag","SP_Mag",519.4148756
"18494",948070245,"wet_bfl_mag_10","Wet_BFL_Mag_10",4.891448701
"18495",948070245,"wet_bfl_mag_50","Wet_BFL_Mag_50",29.85180794
"18496",948070246,"ds_mag_50","DS_Mag_50",18.30612571
"18497",948070246,"fa_mag","FA_Mag",106.0684117
"18498",948070246,"peak_10","Peak_10",39.29628005
"18499",948070246,"peak_2","Peak_2",278.6362912
"18500",948070246,"peak_5","Peak_5",2202.169363
"18501",948070246,"q99","Q99",21.41770956
"18502",948070246,"sp_mag","SP_Mag",525.7737574
"18503",948070246,"wet_bfl_mag_10","Wet_BFL_Mag_10",4.728216667
"18504",948070246,"wet_bfl_mag_50","Wet_BFL_Mag_50",28.60610714
"18505",948070278,"ds_mag_50","DS_Mag_50",6.608145188
"18506",948070278,"fa_mag","FA_Mag",38.99711986
"18507",948070278,"peak_10","Peak_10",714.9298841
"18508",948070278,"peak_2","Peak_2",622.0619948
"18509",948070278,"peak_5","Peak_5",706.7018955
"18510",948070278,"q99","Q99",86.6674823
"18511",948070278,"sp_mag","SP_Mag",303.1061387
"18512",948070278,"wet_bfl_mag_10","Wet_BFL_Mag_10",8.443499983
"18513",948070278,"wet_bfl_mag_50","Wet_BFL_Mag_50",19.01846395
"18514",948070287,"ds_mag_50","DS_Mag_50",2.245241092
"18515",948070287,"fa_mag","FA_Mag",44.0307542
"18516",948070287,"peak_10","Peak_10",771.3766081
"18517",948070287,"peak_2","Peak_2",517.9843115
"18518",948070287,"peak_5","Peak_5",549.5088812
"18519",948070287,"q99","Q99",85.83469463
"18520",948070287,"sp_mag","SP_Mag",112.6958408
"18521",948070287,"wet_bfl_mag_10","Wet_BFL_Mag_10",9.201514619
"18522",948070287,"wet_bfl_mag_50","Wet_BFL_Mag_50",17.42848826
"18523",948070290,"ds_mag_50","DS_Mag_50",0.947003413
"18524",948070290,"fa_mag","FA_Mag",15.3258953
"18525",948070290,"peak_10","Peak_10",214.9689589
"18526",948070290,"peak_2","Peak_2",-60.24582967
"18527",948070290,"peak_5","Peak_5",121.2130229
"18528",948070290,"q99","Q99",-29.29702817
"18529",948070290,"sp_mag","SP_Mag",85.67726807
"18530",948070290,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.530645887
"18531",948070290,"wet_bfl_mag_50","Wet_BFL_Mag_50",-1.451194056
"18532",948070294,"ds_mag_50","DS_Mag_50",-12.73405736
"18533",948070294,"fa_mag","FA_Mag",497.3449699
"18534",948070294,"peak_10","Peak_10",3762.858029
"18535",948070294,"peak_2","Peak_2",1398.494813
"18536",948070294,"peak_5","Peak_5",2410.739842
"18537",948070294,"q99","Q99",-103.5990472
"18538",948070294,"sp_mag","SP_Mag",395.142308
"18539",948070294,"wet_bfl_mag_10","Wet_BFL_Mag_10",16.06160846
"18540",948070294,"wet_bfl_mag_50","Wet_BFL_Mag_50",49.62368523
"18541",948070295,"ds_mag_50","DS_Mag_50",-12.39929762
"18542",948070295,"fa_mag","FA_Mag",48.74422043
"18543",948070295,"peak_10","Peak_10",3867.436558
"18544",948070295,"peak_2","Peak_2",1380.986464
"18545",948070295,"peak_5","Peak_5",2416.357102
"18546",948070295,"q99","Q99",-101.4836717
"18547",948070295,"sp_mag","SP_Mag",356.44751
"18548",948070295,"wet_bfl_mag_10","Wet_BFL_Mag_10",16.7372506
"18549",948070295,"wet_bfl_mag_50","Wet_BFL_Mag_50",51.81951307
"18550",948070296,"ds_mag_50","DS_Mag_50",7.978141026
"18551",948070296,"fa_mag","FA_Mag",1.348967195
"18552",948070296,"peak_10","Peak_10",-1096.316124
"18553",948070296,"peak_2","Peak_2",-394.2645513
"18554",948070296,"peak_5","Peak_5",-879.7306925
"18555",948070296,"q99","Q99",-769.2334584
"18556",948070296,"sp_mag","SP_Mag",83.96553646
"18557",948070296,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.386265634
"18558",948070296,"wet_bfl_mag_50","Wet_BFL_Mag_50",-4.458112388
"18559",948070297,"ds_mag_50","DS_Mag_50",8.03633658
"18560",948070297,"fa_mag","FA_Mag",1.729731914
"18561",948070297,"peak_10","Peak_10",-1367.860489
"18562",948070297,"peak_2","Peak_2",-493.7837276
"18563",948070297,"peak_5","Peak_5",-1106.537987
"18564",948070297,"q99","Q99",-798.3346246
"18565",948070297,"sp_mag","SP_Mag",105.6406572
"18566",948070297,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.282963054
"18567",948070297,"wet_bfl_mag_50","Wet_BFL_Mag_50",-4.62397952
"18568",948070298,"ds_mag_50","DS_Mag_50",8.025084416
"18569",948070298,"fa_mag","FA_Mag",44.7258414
"18570",948070298,"peak_10","Peak_10",-940.9909991
"18571",948070298,"peak_2","Peak_2",-425.3574191
"18572",948070298,"peak_5","Peak_5",-850.977691
"18573",948070298,"q99","Q99",-751.8598447
"18574",948070298,"sp_mag","SP_Mag",137.6934957
"18575",948070298,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.041888695
"18576",948070298,"wet_bfl_mag_50","Wet_BFL_Mag_50",-3.576552531
"18577",948070299,"ds_mag_50","DS_Mag_50",8.050974026
"18578",948070299,"fa_mag","FA_Mag",510.668025
"18579",948070299,"peak_10","Peak_10",-1668.782103
"18580",948070299,"peak_2","Peak_2",-428.1466881
"18581",948070299,"peak_5","Peak_5",-1195.950776
"18582",948070299,"q99","Q99",-873.6506489
"18583",948070299,"sp_mag","SP_Mag",216.8620989
"18584",948070299,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.530238944
"18585",948070299,"wet_bfl_mag_50","Wet_BFL_Mag_50",-9.203524476
"18586",948070306,"ds_mag_50","DS_Mag_50",0.871432401
"18587",948070306,"fa_mag","FA_Mag",13.68772937
"18588",948070306,"peak_10","Peak_10",684.8819136
"18589",948070306,"peak_2","Peak_2",104.6293168
"18590",948070306,"peak_5","Peak_5",355.6390909
"18591",948070306,"q99","Q99",-10.64977291
"18592",948070306,"sp_mag","SP_Mag",71.71431185
"18593",948070306,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.292434815
"18594",948070306,"wet_bfl_mag_50","Wet_BFL_Mag_50",9.120245921
"18595",948070307,"ds_mag_50","DS_Mag_50",0.441087329
"18596",948070307,"fa_mag","FA_Mag",6.396077142
"18597",948070307,"peak_10","Peak_10",101.6589457
"18598",948070307,"peak_2","Peak_2",-49.08527872
"18599",948070307,"peak_5","Peak_5",47.89102055
"18600",948070307,"q99","Q99",-18.79345453
"18601",948070307,"sp_mag","SP_Mag",62.3151715
"18602",948070307,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.857029737
"18603",948070307,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.350887696
"18604",948070308,"ds_mag_50","DS_Mag_50",0.342740093
"18605",948070308,"fa_mag","FA_Mag",8.310960007
"18606",948070308,"peak_10","Peak_10",161.0859153
"18607",948070308,"peak_2","Peak_2",-54.91782501
"18608",948070308,"peak_5","Peak_5",43.35173327
"18609",948070308,"q99","Q99",-22.24163248
"18610",948070308,"sp_mag","SP_Mag",82.68379587
"18611",948070308,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.854667466
"18612",948070308,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.545963287
"18613",948070309,"ds_mag_50","DS_Mag_50",0.746001832
"18614",948070309,"fa_mag","FA_Mag",7.803470407
"18615",948070309,"peak_10","Peak_10",108.9273836
"18616",948070309,"peak_2","Peak_2",-50.82130703
"18617",948070309,"peak_5","Peak_5",43.52137572
"18618",948070309,"q99","Q99",-18.30340359
"18619",948070309,"sp_mag","SP_Mag",60.28621012
"18620",948070309,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.882028971
"18621",948070309,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.620164502
"18622",948070310,"ds_mag_50","DS_Mag_50",15.65020246
"18623",948070310,"fa_mag","FA_Mag",17.70031066
"18624",948070310,"peak_10","Peak_10",-50.99184386
"18625",948070310,"peak_2","Peak_2",-18.27262854
"18626",948070310,"peak_5","Peak_5",52.23788914
"18627",948070310,"q99","Q99",-31.77451986
"18628",948070310,"sp_mag","SP_Mag",117.4623237
"18629",948070310,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.611704812
"18630",948070310,"wet_bfl_mag_50","Wet_BFL_Mag_50",8.366514985
"18631",948070315,"ds_mag_50","DS_Mag_50",2.207181735
"18632",948070315,"fa_mag","FA_Mag",38.42632584
"18633",948070315,"peak_10","Peak_10",263.9437048
"18634",948070315,"peak_2","Peak_2",151.916014
"18635",948070315,"peak_5","Peak_5",86.00449461
"18636",948070315,"q99","Q99",38.16095624
"18637",948070315,"sp_mag","SP_Mag",128.5794843
"18638",948070315,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.559433067
"18639",948070315,"wet_bfl_mag_50","Wet_BFL_Mag_50",9.565769564
"18640",948070316,"ds_mag_50","DS_Mag_50",1.469935564
"18641",948070316,"fa_mag","FA_Mag",24.90114403
"18642",948070316,"peak_10","Peak_10",429.4144566
"18643",948070316,"peak_2","Peak_2",47.41005847
"18644",948070316,"peak_5","Peak_5",118.7187584
"18645",948070316,"q99","Q99",-20.37221112
"18646",948070316,"sp_mag","SP_Mag",59.39704512
"18647",948070316,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.412565168
"18648",948070316,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.274019231
"18649",948070317,"ds_mag_50","DS_Mag_50",0.187910922
"18650",948070317,"fa_mag","FA_Mag",18.01093114
"18651",948070317,"peak_10","Peak_10",-31.93107792
"18652",948070317,"peak_2","Peak_2",-151.1988928
"18653",948070317,"peak_5","Peak_5",-83.25491429
"18654",948070317,"q99","Q99",-9.529960058
"18655",948070317,"sp_mag","SP_Mag",123.8105644
"18656",948070317,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.294665401
"18657",948070317,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.274209041
"18658",948070319,"ds_mag_50","DS_Mag_50",5.248029471
"18659",948070319,"fa_mag","FA_Mag",72.03312043
"18660",948070319,"peak_10","Peak_10",1915.31946
"18661",948070319,"peak_2","Peak_2",1635.301104
"18662",948070319,"peak_5","Peak_5",2566.158637
"18663",948070319,"q99","Q99",403.9160019
"18664",948070319,"sp_mag","SP_Mag",221.2574952
"18665",948070319,"wet_bfl_mag_10","Wet_BFL_Mag_10",10.21868435
"18666",948070319,"wet_bfl_mag_50","Wet_BFL_Mag_50",25.82106344
"18667",948070325,"ds_mag_50","DS_Mag_50",0.677011822
"18668",948070325,"fa_mag","FA_Mag",9.501274742
"18669",948070325,"peak_10","Peak_10",33.99170206
"18670",948070325,"peak_2","Peak_2",-8.419407426
"18671",948070325,"peak_5","Peak_5",31.18274192
"18672",948070325,"q99","Q99",-7.395231108
"18673",948070325,"sp_mag","SP_Mag",54.19989993
"18674",948070325,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.863990143
"18675",948070325,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.914715201
"18676",948070382,"ds_mag_50","DS_Mag_50",-0.140359973
"18677",948070382,"fa_mag","FA_Mag",5.178089931
"18678",948070382,"peak_10","Peak_10",25.82606354
"18679",948070382,"peak_2","Peak_2",-15.2807306
"18680",948070382,"peak_5","Peak_5",64.95537736
"18681",948070382,"q99","Q99",-10.14857244
"18682",948070382,"sp_mag","SP_Mag",32.31322278
"18683",948070382,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.260939427
"18684",948070382,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.082166417
"18685",948070383,"ds_mag_50","DS_Mag_50",0.025465784
"18686",948070383,"fa_mag","FA_Mag",6.052308455
"18687",948070383,"peak_10","Peak_10",51.05748468
"18688",948070383,"peak_2","Peak_2",-12.32223077
"18689",948070383,"peak_5","Peak_5",76.78808994
"18690",948070383,"q99","Q99",-15.98651541
"18691",948070383,"sp_mag","SP_Mag",27.83762338
"18692",948070383,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.847234049
"18693",948070383,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.668267066
"18694",948070390,"ds_mag_50","DS_Mag_50",15.54856119
"18695",948070390,"fa_mag","FA_Mag",106.0153721
"18696",948070390,"peak_10","Peak_10",-889.494813
"18697",948070390,"peak_2","Peak_2",-525.3670171
"18698",948070390,"peak_5","Peak_5",214.9965222
"18699",948070390,"q99","Q99",-26.48699106
"18700",948070390,"sp_mag","SP_Mag",493.0780633
"18701",948070390,"wet_bfl_mag_10","Wet_BFL_Mag_10",4.215675375
"18702",948070390,"wet_bfl_mag_50","Wet_BFL_Mag_50",24.41201915
"18703",948070399,"ds_mag_50","DS_Mag_50",2.286469197
"18704",948070399,"fa_mag","FA_Mag",-9.327833949
"18705",948070399,"peak_10","Peak_10",-1348.118297
"18706",948070399,"peak_2","Peak_2",-618.0919564
"18707",948070399,"peak_5","Peak_5",-1154.082475
"18708",948070399,"q99","Q99",-645.2470053
"18709",948070399,"sp_mag","SP_Mag",22.31285231
"18710",948070399,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.609023493
"18711",948070399,"wet_bfl_mag_50","Wet_BFL_Mag_50",-5.643446553
"18712",948070400,"ds_mag_50","DS_Mag_50",5.266398352
"18713",948070400,"fa_mag","FA_Mag",-9.665115872
"18714",948070400,"peak_10","Peak_10",-1145.48483
"18715",948070400,"peak_2","Peak_2",-689.189507
"18716",948070400,"peak_5","Peak_5",-1108.979176
"18717",948070400,"q99","Q99",-582.7246997
"18718",948070400,"sp_mag","SP_Mag",7.764633034
"18719",948070400,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.177254029
"18720",948070400,"wet_bfl_mag_50","Wet_BFL_Mag_50",-4.134844156
"18721",948070402,"ds_mag_50","DS_Mag_50",4.474701965
"18722",948070402,"fa_mag","FA_Mag",98.49413845
"18723",948070402,"peak_10","Peak_10",-2008.010081
"18724",948070402,"peak_2","Peak_2",-495.7988327
"18725",948070402,"peak_5","Peak_5",-1161.954038
"18726",948070402,"q99","Q99",-1399.942516
"18727",948070402,"sp_mag","SP_Mag",66.73222378
"18728",948070402,"wet_bfl_mag_10","Wet_BFL_Mag_10",-2.448049767
"18729",948070402,"wet_bfl_mag_50","Wet_BFL_Mag_50",-9.77267674
"18730",948070403,"ds_mag_50","DS_Mag_50",7.391200799
"18731",948070403,"fa_mag","FA_Mag",21.43216793
"18732",948070403,"peak_10","Peak_10",450.8076988
"18733",948070403,"peak_2","Peak_2",591.1772273
"18734",948070403,"peak_5","Peak_5",598.2016641
"18735",948070403,"q99","Q99",-490.7961403
"18736",948070403,"sp_mag","SP_Mag",220.6504604
"18737",948070403,"wet_bfl_mag_10","Wet_BFL_Mag_10",7.740448119
"18738",948070403,"wet_bfl_mag_50","Wet_BFL_Mag_50",15.72961131
"18739",948070406,"ds_mag_50","DS_Mag_50",12.65933791
"18740",948070406,"fa_mag","FA_Mag",108.9879509
"18741",948070406,"peak_10","Peak_10",1673.418578
"18742",948070406,"peak_2","Peak_2",1643.485781
"18743",948070406,"peak_5","Peak_5",2476.236575
"18744",948070406,"q99","Q99",432.4872125
"18745",948070406,"sp_mag","SP_Mag",253.6780921
"18746",948070406,"wet_bfl_mag_10","Wet_BFL_Mag_10",11.73367979
"18747",948070406,"wet_bfl_mag_50","Wet_BFL_Mag_50",28.02116267
"18748",948070409,"ds_mag_50","DS_Mag_50",1.263527389
"18749",948070409,"fa_mag","FA_Mag",-3.924844517
"18750",948070409,"peak_10","Peak_10",-1218.855065
"18751",948070409,"peak_2","Peak_2",-554.4132874
"18752",948070409,"peak_5","Peak_5",-817.54183
"18753",948070409,"q99","Q99",-506.2159108
"18754",948070409,"sp_mag","SP_Mag",-8.456642358
"18755",948070409,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.604238778
"18756",948070409,"wet_bfl_mag_50","Wet_BFL_Mag_50",-10.16625416
"18757",948070410,"ds_mag_50","DS_Mag_50",1.267781052
"18758",948070410,"fa_mag","FA_Mag",-3.948482234
"18759",948070410,"peak_10","Peak_10",-1221.824327
"18760",948070410,"peak_2","Peak_2",-527.4628601
"18761",948070410,"peak_5","Peak_5",-791.7482044
"18762",948070410,"q99","Q99",-508.4040418
"18763",948070410,"sp_mag","SP_Mag",-13.15734815
"18764",948070410,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.880634182
"18765",948070410,"wet_bfl_mag_50","Wet_BFL_Mag_50",-10.07070396
"18766",948070413,"ds_mag_50","DS_Mag_50",0.121078588
"18767",948070413,"fa_mag","FA_Mag",-4.218689706
"18768",948070413,"peak_10","Peak_10",-841.2612737
"18769",948070413,"peak_2","Peak_2",-408.6827767
"18770",948070413,"peak_5","Peak_5",-892.8605825
"18771",948070413,"q99","Q99",-463.1541092
"18772",948070413,"sp_mag","SP_Mag",-4.956290543
"18773",948070413,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.955912537
"18774",948070413,"wet_bfl_mag_50","Wet_BFL_Mag_50",-5.966330003
"18775",948070415,"ds_mag_50","DS_Mag_50",0.854768815
"18776",948070415,"fa_mag","FA_Mag",24.0986066
"18777",948070415,"peak_10","Peak_10",-522.9417202
"18778",948070415,"peak_2","Peak_2",-152.8845591
"18779",948070415,"peak_5","Peak_5",-164.3687693
"18780",948070415,"q99","Q99",-81.83886826
"18781",948070415,"sp_mag","SP_Mag",128.7814947
"18782",948070415,"wet_bfl_mag_10","Wet_BFL_Mag_10",4.473277689
"18783",948070415,"wet_bfl_mag_50","Wet_BFL_Mag_50",9.470547536
"18784",948070417,"ds_mag_50","DS_Mag_50",0.182387196
"18785",948070417,"fa_mag","FA_Mag",8.418586446
"18786",948070417,"peak_10","Peak_10",-0.271710656
"18787",948070417,"peak_2","Peak_2",-124.0315155
"18788",948070417,"peak_5","Peak_5",12.47034915
"18789",948070417,"q99","Q99",-17.45679425
"18790",948070417,"sp_mag","SP_Mag",34.27097153
"18791",948070417,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.631241242
"18792",948070417,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.699021479
"18793",948070418,"ds_mag_50","DS_Mag_50",0.212608641
"18794",948070418,"fa_mag","FA_Mag",4.200948194
"18795",948070418,"peak_10","Peak_10",38.53424159
"18796",948070418,"peak_2","Peak_2",-115.186197
"18797",948070418,"peak_5","Peak_5",17.60956444
"18798",948070418,"q99","Q99",-32.65570519
"18799",948070418,"sp_mag","SP_Mag",22.38334049
"18800",948070418,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.440329254
"18801",948070418,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.380539128
"18802",948070419,"ds_mag_50","DS_Mag_50",1.605470363
"18803",948070419,"fa_mag","FA_Mag",7.839208055
"18804",948070419,"peak_10","Peak_10",7.800649251
"18805",948070419,"peak_2","Peak_2",-15.38956344
"18806",948070419,"peak_5","Peak_5",-61.39751385
"18807",948070419,"q99","Q99",10.72069204
"18808",948070419,"sp_mag","SP_Mag",77.11124226
"18809",948070419,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.850842091
"18810",948070419,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.463318848
"18811",948070420,"ds_mag_50","DS_Mag_50",0.838964452
"18812",948070420,"fa_mag","FA_Mag",10.97064673
"18813",948070420,"peak_10","Peak_10",169.2336103
"18814",948070420,"peak_2","Peak_2",4.74990343
"18815",948070420,"peak_5","Peak_5",-61.59972677
"18816",948070420,"q99","Q99",8.501019491
"18817",948070420,"sp_mag","SP_Mag",76.36977589
"18818",948070420,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.536505728
"18819",948070420,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.387677822
"18820",948070423,"ds_mag_50","DS_Mag_50",0.16997619
"18821",948070423,"fa_mag","FA_Mag",7.588398226
"18822",948070423,"peak_10","Peak_10",-204.0467252
"18823",948070423,"peak_2","Peak_2",-52.01042391
"18824",948070423,"peak_5","Peak_5",-101.0577072
"18825",948070423,"q99","Q99",-79.22875031
"18826",948070423,"sp_mag","SP_Mag",39.25311788
"18827",948070423,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.788624842
"18828",948070423,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.400959624
"18829",948070424,"ds_mag_50","DS_Mag_50",0.981991425
"18830",948070424,"fa_mag","FA_Mag",16.14614937
"18831",948070424,"peak_10","Peak_10",-682.0563968
"18832",948070424,"peak_2","Peak_2",-92.25938212
"18833",948070424,"peak_5","Peak_5",-85.20060356
"18834",948070424,"q99","Q99",-1117.699656
"18835",948070424,"sp_mag","SP_Mag",69.72855228
"18836",948070424,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.591262338
"18837",948070424,"wet_bfl_mag_50","Wet_BFL_Mag_50",-1.098229021
"18838",948070426,"ds_mag_50","DS_Mag_50",1.822284049
"18839",948070426,"fa_mag","FA_Mag",16.3692144
"18840",948070426,"peak_10","Peak_10",-271.4235266
"18841",948070426,"peak_2","Peak_2",-67.01815335
"18842",948070426,"peak_5","Peak_5",-74.64948545
"18843",948070426,"q99","Q99",-49.32672059
"18844",948070426,"sp_mag","SP_Mag",46.83232251
"18845",948070426,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.778824908
"18846",948070426,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.152703297
"18847",948070428,"ds_mag_50","DS_Mag_50",0.481451632
"18848",948070428,"fa_mag","FA_Mag",18.92819645
"18849",948070428,"peak_10","Peak_10",-39.61011692
"18850",948070428,"peak_2","Peak_2",-26.30900999
"18851",948070428,"peak_5","Peak_5",39.30310326
"18852",948070428,"q99","Q99",-34.67794559
"18853",948070428,"sp_mag","SP_Mag",125.1174272
"18854",948070428,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.091874925
"18855",948070428,"wet_bfl_mag_50","Wet_BFL_Mag_50",11.8823683
"18856",948070434,"ds_mag_50","DS_Mag_50",0.363959291
"18857",948070434,"fa_mag","FA_Mag",1.333042661
"18858",948070434,"peak_10","Peak_10",1363.588307
"18859",948070434,"peak_2","Peak_2",23.91735231
"18860",948070434,"peak_5","Peak_5",-361.8961377
"18861",948070434,"q99","Q99",-108.3856555
"18862",948070434,"sp_mag","SP_Mag",74.24872511
"18863",948070434,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.852277756
"18864",948070434,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.562183067
"18865",948070435,"ds_mag_50","DS_Mag_50",-0.041228688
"18866",948070435,"fa_mag","FA_Mag",-0.23085978
"18867",948070435,"peak_10","Peak_10",1774.79505
"18868",948070435,"peak_2","Peak_2",62.7036958
"18869",948070435,"peak_5","Peak_5",-26.63887413
"18870",948070435,"q99","Q99",-19.15314489
"18871",948070435,"sp_mag","SP_Mag",101.1157594
"18872",948070435,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.624852564
"18873",948070435,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.12709632
"18874",948070488,"ds_mag_50","DS_Mag_50",-19.32000483
"18875",948070488,"fa_mag","FA_Mag",8.22626108
"18876",948070488,"peak_10","Peak_10",189.0752702
"18877",948070488,"peak_2","Peak_2",-50.26838728
"18878",948070488,"peak_5","Peak_5",10.50971442
"18879",948070488,"q99","Q99",-69.83600657
"18880",948070488,"sp_mag","SP_Mag",13.4218678
"18881",948070488,"wet_bfl_mag_10","Wet_BFL_Mag_10",-11.10468159
"18882",948070488,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.674953546
"18883",948070490,"ds_mag_50","DS_Mag_50",12.28134382
"18884",948070490,"fa_mag","FA_Mag",73.97086238
"18885",948070490,"peak_10","Peak_10",-909.4937885
"18886",948070490,"peak_2","Peak_2",-995.4236742
