OID_,COMID,GNIS_NAME,cells,x,y,MeanProb,grid_code,Ras_Lat,Ras_Long,Shape_Length
1450,20341947,Escondido Creek,220579,489789.9246,3663769.804,0.202849715,20341947,33.11255105,-117.1094362,2499.088533
1451,20341947,Escondido Creek,220580,489989.9246,3663769.804,0.179732027,20341947,33.11255291,-117.1072925,2499.088533
1452,20341947,Escondido Creek,220581,490189.9246,3663769.804,0.177932207,20341947,33.11255474,-117.1051488,2499.088533
1453,20341947,Escondido Creek,221262,489589.9246,3663569.804,0.21919808,20341947,33.11074511,-117.1115776,2499.088533
1454,20341947,Escondido Creek,221263,489789.9246,3663569.804,0.201289871,20341947,33.11074701,-117.1094339,2499.088533
1455,20341947,Escondido Creek,221945,489389.9246,3663369.804,0.205729427,20341947,33.10893913,-117.1137189,2499.088533
1456,20341947,Escondido Creek,221946,489589.9246,3663369.804,0.229277072,20341947,33.10894107,-117.1115753,2499.088533
1457,20341947,Escondido Creek,222628,489189.9246,3663169.804,0.163513649,20341947,33.10713312,-117.1158601,2499.088533
1458,20341947,Escondido Creek,222629,489389.9246,3663169.804,0.167283272,20341947,33.10713509,-117.1137166,2499.088533
1459,20341947,Escondido Creek,223312,489189.9246,3662969.804,0.178082192,20341947,33.10532908,-117.1158578,2499.088533
1460,948070169,San Diego River,345069,490189.9246,3627369.804,0.476472353,948070169,32.78421081,-117.1047608,208.6672093
1461,20325435,Potrero Creek,400030,538389.9246,3611369.804,0.669213079,20325435,32.63925476,-116.5907016,395.1882732
1462,20325435,Potrero Creek,400031,538589.9246,3611369.804,0.744365563,20325435,32.63924779,-116.5885693,395.1882732
1463,20325435,Potrero Creek,400714,538389.9246,3611169.804,0.56980302,20325435,32.63745062,-116.5907098,395.1882732
1464,20331220,"Penasquitos Creek, Los",286904,485189.9246,3644369.804,0.651354865,20331220,32.93750404,-117.1584276,1627.025487
1465,20331220,"Penasquitos Creek, Los",286905,485389.9246,3644369.804,0.383381662,20331220,32.93750673,-117.1562881,1627.025487
1466,20331220,"Penasquitos Creek, Los",286906,485589.9246,3644369.804,0.33979602,20331220,32.93750939,-117.1541487,1627.025487
1467,20331220,"Penasquitos Creek, Los",286907,485789.9246,3644369.804,0.711848815,20331220,32.93751201,-117.1520092,1627.025487
1468,20331220,"Penasquitos Creek, Los",286908,485989.9246,3644369.804,0.262193781,20331220,32.9375146,-117.1498698,1627.025487
1469,20331220,"Penasquitos Creek, Los",287586,484789.9246,3644169.804,0.594090591,20331220,32.93569445,-117.1627032,1627.025487
1470,20331220,"Penasquitos Creek, Los",287587,484989.9246,3644169.804,0.573842616,20331220,32.93569722,-117.1605637,1627.025487
1471,20331220,"Penasquitos Creek, Los",287588,485189.9246,3644169.804,0.431346865,20331220,32.93569995,-117.1584243,1627.025487
1472,20331220,"Penasquitos Creek, Los",288269,484589.9246,3643969.804,0.475222478,20331220,32.93388756,-117.1648392,1627.025487
1473,20331220,"Penasquitos Creek, Los",288270,484789.9246,3643969.804,0.382571743,20331220,32.93389037,-117.1626998,1627.025487
1474,20343363,San Ysidro Creek,166795,540189.9246,3679569.804,0.162433757,20343363,33.25436837,-116.5685333,596.5013587
1475,20343363,San Ysidro Creek,166796,540389.9246,3679569.804,0.165193481,20343363,33.25436091,-116.5663862,596.5013587
1476,20343363,San Ysidro Creek,167480,540389.9246,3679369.804,0.149535046,20343363,33.25255696,-116.5663951,596.5013587
1477,20343363,San Ysidro Creek,167481,540589.9246,3679369.804,0.170342966,20343363,33.25254945,-116.564248,596.5013587
1478,20348851,San Juan Creek,67150,447189.9246,3708569.804,0.626477352,20348851,33.51538641,-117.568648,250.7412736
1479,20348851,San Juan Creek,67151,447389.9246,3708569.804,0.528727127,20348851,33.51539628,-117.5664945,250.7412736
1480,22549637,Temecula Creek,113331,517789.9246,3695169.804,0.503289671,22549637,33.39567996,-116.8087037,538.3151733
1481,22549637,Temecula Creek,113332,517989.9246,3695169.804,0.401179882,22549637,33.39567663,-116.8065531,538.3151733
1482,22549637,Temecula Creek,113333,518189.9246,3695169.804,0.68380162,22549637,33.39567326,-116.8044025,538.3151733
1483,20330020,San Vicente Creek,261086,519989.9246,3651969.804,0.118218178,20330020,33.00597621,-116.7859972,1312.961129
1484,20330020,San Vicente Creek,261087,520189.9246,3651969.804,0.125787421,20330020,33.00597253,-116.7838561,1312.961129
1485,20330020,San Vicente Creek,261088,520389.9246,3651969.804,0.155924408,20330020,33.0059688,-116.781715,1312.961129
1486,20330020,San Vicente Creek,261772,520389.9246,3651769.804,0.116538346,20330020,33.00416474,-116.7817194,1312.961129
1487,20330020,San Vicente Creek,261773,520589.9246,3651769.804,0.076742326,20330020,33.00416098,-116.7795784,1312.961129
1488,20330020,San Vicente Creek,261774,520789.9246,3651769.804,0.0950005,20330020,33.00415718,-116.7774373,1312.961129
1489,20330020,San Vicente Creek,261775,520989.9246,3651769.804,0.195120488,20330020,33.00415334,-116.7752963,1312.961129
1490,20330020,San Vicente Creek,262459,520989.9246,3651569.804,0.115578442,20330020,33.00234928,-116.7753008,1312.961129
1491,20332816,San Diego River,306903,517789.9246,3638569.804,0.590980902,20332816,32.88514091,-116.8098082,184.3103878
1492,22548391,De Luz Creek,95991,469789.9246,3700169.804,0.535826417,22548391,33.44050035,-117.3250175,744.8056839
1493,22548391,De Luz Creek,95992,469989.9246,3700169.804,0.736606339,22548391,33.44050597,-117.3228658,744.8056839
1494,22548391,De Luz Creek,96675,469789.9246,3699969.804,0.697140286,22548391,33.43869644,-117.3250108,744.8056839
1495,22548391,De Luz Creek,97359,469789.9246,3699769.804,0.720077992,22548391,33.43689252,-117.3250041,744.8056839
1496,20333740, ,415593,504589.9246,3606769.804,0.69650035,20333740,32.59841612,-116.9510861,605.9757737
1497,20333740, ,416276,504389.9246,3606569.804,0.638026197,20333740,32.59661274,-116.9532184,605.9757737
1498,20333740, ,416277,504589.9246,3606569.804,0.5950005,20333740,32.59661193,-116.951087,605.9757737
1499,20333740, ,416960,504389.9246,3606369.804,0.713018698,20333740,32.59480855,-116.9532193,605.9757737
1500,20332420, ,263722,499989.9246,3651169.804,0.248945105,20332420,32.99894335,-117.0001079,3076.173714
1501,20332420, ,263723,500189.9246,3651169.804,0.244275572,20332420,32.99894333,-116.9979669,3076.173714
1502,20332420, ,263729,501389.9246,3651169.804,0.206309369,20332420,32.99894246,-116.9851213,3076.173714
1503,20332420, ,263730,501589.9246,3651169.804,0.200709929,20332420,32.99894219,-116.9829803,3076.173714
1504,20332420, ,263731,501789.9246,3651169.804,0.20909909,20332420,32.99894188,-116.9808394,3076.173714
1505,20332420, ,263732,501989.9246,3651169.804,0.216378362,20332420,32.99894153,-116.9786985,3076.173714
1506,20332420, ,263733,502189.9246,3651169.804,0.245335466,20332420,32.99894115,-116.9765575,3076.173714
1507,20332420, ,263734,502389.9246,3651169.804,0.220587941,20332420,32.99894073,-116.9744166,3076.173714
1508,20332420, ,263735,502589.9246,3651169.804,0.240545945,20332420,32.99894027,-116.9722757,3076.173714
1509,20332420, ,264417,502189.9246,3650969.804,0.21959804,20332420,32.99713707,-116.976558,3076.173714
1510,20332420, ,264418,502389.9246,3650969.804,0.243485651,20332420,32.99713665,-116.9744171,3076.173714
1511,20333616, ,403312,510789.9246,3610369.804,0.163863614,20333616,32.63084832,-116.8849724,655.1271521
1512,20333616, ,403313,510989.9246,3610369.804,0.190160984,20333616,32.63084635,-116.8828403,655.1271521
1513,20333616, ,403997,510989.9246,3610169.804,0.184851515,20333616,32.62904217,-116.8828426,655.1271521
1514,20333616, ,403998,511189.9246,3610169.804,0.203639636,20333616,32.62904017,-116.8807106,655.1271521
1515,20341863, ,195312,497989.9246,3671169.804,0.058194181,20341863,33.17934647,-117.0215612,972.6113429
1516,20341863, ,195996,497989.9246,3670969.804,0.087461254,20341863,33.17754244,-117.0215608,972.6113429
1517,20341863, ,196680,497989.9246,3670769.804,0.09070093,20341863,33.17573842,-117.0215604,972.6113429
1518,20341863, ,197364,497989.9246,3670569.804,0.090290971,20341863,33.17393439,-117.0215599,972.6113429
1519,20329770,Witch Creek,222119,524189.9246,3663369.804,0.69220078,20329770,33.10872135,-116.740733,2235.862804
1520,20329770,Witch Creek,222803,524189.9246,3663169.804,0.325307469,20329770,33.10691732,-116.7407383,2235.862804
1521,20329770,Witch Creek,222804,524389.9246,3663169.804,0.591420858,20329770,33.10691284,-116.7385948,2235.862804
1522,20329770,Witch Creek,223488,524389.9246,3662969.804,0.269293071,20329770,33.10510882,-116.7386001,2235.862804
1523,20329770,Witch Creek,223489,524589.9246,3662969.804,0.34259574,20329770,33.1051043,-116.7364567,2235.862804
1524,20329770,Witch Creek,224173,524589.9246,3662769.804,0.228517148,20329770,33.10330028,-116.736462,2235.862804
1525,20329770,Witch Creek,224174,524789.9246,3662769.804,0.245065493,20329770,33.10329573,-116.7343186,2235.862804
1526,20329770,Witch Creek,224858,524789.9246,3662569.804,0.282571743,20329770,33.1014917,-116.734324,2235.862804
1527,20329770,Witch Creek,225542,524789.9246,3662369.804,0.210658934,20329770,33.09968767,-116.7343295,2235.862804
1528,20329770,Witch Creek,225543,524989.9246,3662369.804,0.200779922,20329770,33.09968309,-116.7321861,2235.862804
1529,20329770,Witch Creek,226227,524989.9246,3662169.804,0.239516048,20329770,33.09787906,-116.7321916,2235.862804
1530,20329770,Witch Creek,226228,525189.9246,3662169.804,0.268063194,20329770,33.09787444,-116.7300483,2235.862804
1531,20329770,Witch Creek,226912,525189.9246,3661969.804,0.286091391,20329770,33.09607041,-116.7300538,2235.862804
1532,20343009,San Luis Rey River,131863,530589.9246,3689769.804,0.175052495,20343009,33.34668513,-116.6712493,667.8768301
1533,22548093,Cahuilla Creek,59321,522989.9246,3710969.804,0.183781622,22548093,33.5380911,-116.7523832,1199.446082
1534,22548093,Cahuilla Creek,59322,523189.9246,3710969.804,0.299120088,22548093,33.53808678,-116.7502291,1199.446082
1535,22548093,Cahuilla Creek,60004,522789.9246,3710769.804,0.222217778,22548093,33.53629149,-116.7545425,1199.446082
1536,22548093,Cahuilla Creek,60005,522989.9246,3710769.804,0.181791821,22548093,33.5362872,-116.7523884,1199.446082
1537,22548093,Cahuilla Creek,60006,523189.9246,3710769.804,0.217848215,22548093,33.53628287,-116.7502343,1199.446082
1538,22548093,Cahuilla Creek,60007,523389.9246,3710769.804,0.281511849,22548093,33.53627851,-116.7480803,1199.446082
1539,22548093,Cahuilla Creek,60008,523589.9246,3710769.804,0.175932407,22548093,33.53627411,-116.7459262,1199.446082
1540,20329564,Temescal Creek,202914,513589.9246,3668969.804,0.78020198,20329564,33.15941877,-116.8542597,368.3620016
1541,20329564,Temescal Creek,202915,513789.9246,3668969.804,0.845035496,20329564,33.15941624,-116.8521148,368.3620016
1542,20343345,San Luis Rey River,163947,517789.9246,3680369.804,0.394860514,20343345,33.26218617,-116.8089952,1076.123989
1543,20343345,San Luis Rey River,163948,517989.9246,3680369.804,0.356854315,20343345,33.26218285,-116.8068479,1076.123989
1544,20343345,San Luis Rey River,163949,518189.9246,3680369.804,0.381191881,20343345,33.2621795,-116.8047006,1076.123989
1545,20343345,San Luis Rey River,164633,518189.9246,3680169.804,0.37240276,20343345,33.26037551,-116.8047046,1076.123989
1546,20343345,San Luis Rey River,164634,518389.9246,3680169.804,0.38260174,20343345,33.26037212,-116.8025573,1076.123989
1547,20343345,San Luis Rey River,165318,518389.9246,3679969.804,0.353654635,20343345,33.25856813,-116.8025614,1076.123989
1548,20343345,San Luis Rey River,165319,518589.9246,3679969.804,0.43279672,20343345,33.2585647,-116.8004141,1076.123989
1549,22548423,Santa Margarita River,95368,481989.9246,3700369.804,0.092310769,22548423,33.44257882,-117.1937677,1625.321893
1550,22548423,Santa Margarita River,96051,481789.9246,3700169.804,0.295370463,22548423,33.44077151,-117.1959154,1625.321893
1551,22548423,Santa Margarita River,96052,481989.9246,3700169.804,0.150584942,22548423,33.44077489,-117.1937637,1625.321893
1552,22548423,Santa Margarita River,96735,481789.9246,3699969.804,0.093510649,22548423,33.43896757,-117.1959114,1625.321893
1553,22548423,Santa Margarita River,97418,481589.9246,3699769.804,0.200289971,22548423,33.43716021,-117.198059,1625.321893
1554,22548423,Santa Margarita River,97419,481789.9246,3699769.804,0.106039396,22548423,33.43716363,-117.1959073,1625.321893
1555,22548423,Santa Margarita River,98102,481589.9246,3699569.804,0.138846115,22548423,33.43535628,-117.1980549,1625.321893
1556,22548423,Santa Margarita River,98786,481589.9246,3699369.804,0.35140486,22548423,33.43355234,-117.1980507,1625.321893
1557,22548423,Santa Margarita River,99470,481589.9246,3699169.804,0.212428757,22548423,33.4317484,-117.1980466,1625.321893
1558,22548423,Santa Margarita River,99471,481789.9246,3699169.804,0.339916008,22548423,33.43175181,-117.1958952,1625.321893
1559,22548423,Santa Margarita River,100155,481789.9246,3698969.804,0.298040196,22548423,33.42994787,-117.1958911,1625.321893
1560,22548377,De Luz Creek,92572,469989.9246,3701169.804,0.58390161,22548377,33.44952556,-117.3228993,964.1801224
1561,22548377,De Luz Creek,93256,469989.9246,3700969.804,0.353884612,22548377,33.44772165,-117.3228926,964.1801224
1562,22548377,De Luz Creek,93257,470189.9246,3700969.804,0.109979002,22548377,33.44772723,-117.3207407,964.1801224
1563,22548377,De Luz Creek,93941,470189.9246,3700769.804,0.241035896,22548377,33.44592331,-117.3207341,964.1801224
1564,22548377,De Luz Creek,94624,469989.9246,3700569.804,0.39350065,22548377,33.44411381,-117.3228792,964.1801224
1565,22548377,De Luz Creek,95308,469989.9246,3700369.804,0.558644136,22548377,33.44230989,-117.3228725,964.1801224
1566,20333786, ,419720,509189.9246,3605569.804,0.249855014,20333786,32.58756233,-116.9020766,305.4532165
1567,20333786, ,419721,509389.9246,3605569.804,0.161183882,20333786,32.58756065,-116.8999455,305.4532165
1568,20328644, ,248609,486989.9246,3655569.804,0.051954805,20328644,33.0385551,-117.1393311,2771.176227
1569,20328644, ,248610,487189.9246,3655569.804,0.062523748,20328644,33.03855747,-117.1371892,2771.176227
1570,20328644, ,249293,486989.9246,3655369.804,0.057824218,20328644,33.03675104,-117.1393283,2771.176227
1571,20328644, ,249294,487189.9246,3655369.804,0.072852715,20328644,33.03675341,-117.1371865,2771.176227
1572,20328644, ,249977,486989.9246,3655169.804,0.094450555,20328644,33.03494698,-117.1393255,2771.176227
1573,20328644, ,249978,487189.9246,3655169.804,0.05650435,20328644,33.03494935,-117.1371836,2771.176227
1574,20328644, ,250662,487189.9246,3654969.804,0.095180482,20328644,33.03314529,-117.1371809,2771.176227
1575,20328644, ,251346,487189.9246,3654769.804,0.08080192,20328644,33.03134123,-117.1371781,2771.176227
1576,20328644, ,251347,487389.9246,3654769.804,0.082071793,20328644,33.03134357,-117.1350363,2771.176227
1577,20328644, ,251348,487589.9246,3654769.804,0.118928107,20328644,33.03134587,-117.1328946,2771.176227
1578,20328644, ,252031,487389.9246,3654569.804,0.086871313,20328644,33.0295395,-117.1350336,2771.176227
1579,20328644, ,252032,487589.9246,3654569.804,0.086791321,20328644,33.0295418,-117.1328919,2771.176227
1580,20328644, ,252716,487589.9246,3654369.804,0.108219178,20328644,33.02773774,-117.1328892,2771.176227
1581,20328644, ,252717,487789.9246,3654369.804,0.120537946,20328644,33.02774,-117.1307476,2771.176227
1582,20328644, ,253401,487789.9246,3654169.804,0.049755024,20328644,33.02593594,-117.1307449,2771.176227
1583,20328644, ,253402,487989.9246,3654169.804,0.092220778,20328644,33.02593817,-117.1286033,2771.176227
1584,20328644, ,253403,488189.9246,3654169.804,0.113528647,20328644,33.02594035,-117.1264618,2771.176227
1585,20328644, ,254087,488189.9246,3653969.804,0.095860414,20328644,33.02413629,-117.1264592,2771.176227
1586,20328644, ,254088,488389.9246,3653969.804,0.107089291,20328644,33.02413844,-117.1243176,2771.176227
1587,20332426,Cedar Creek,263857,526989.9246,3651169.804,0.270192981,20332426,32.99860905,-116.7110827,489.3569776
1588,20332426,Cedar Creek,264541,526989.9246,3650969.804,0.343905609,20332426,32.99680499,-116.7110885,489.3569776
1589,22545287,Tucalota Creek,41384,492389.9246,3716169.804,0.233926607,22545287,33.58521321,-117.0820102,3120.439587
1590,22545287,Tucalota Creek,41385,492589.9246,3716169.804,0.224077592,22545287,33.58521462,-117.0798549,3120.439587
1591,22545287,Tucalota Creek,41386,492789.9246,3716169.804,0.201479852,22545287,33.58521599,-117.0776996,3120.439587
1592,22545287,Tucalota Creek,41387,492989.9246,3716169.804,0.222447755,22545287,33.58521733,-117.0755443,3120.439587
1593,22545287,Tucalota Creek,41388,493189.9246,3716169.804,0.171162884,22545287,33.58521862,-117.073389,3120.439587
1594,22545287,Tucalota Creek,42066,491989.9246,3715969.804,0.222727727,22545287,33.58340637,-117.086319,3120.439587
1595,22545287,Tucalota Creek,42067,492189.9246,3715969.804,0.233146685,22545287,33.58340786,-117.0841637,3120.439587
1596,22545287,Tucalota Creek,42068,492389.9246,3715969.804,0.201379862,22545287,33.58340931,-117.0820085,3120.439587
1597,22545287,Tucalota Creek,42748,491589.9246,3715769.804,0.290090991,22545287,33.58159939,-117.0906276,3120.439587
1598,22545287,Tucalota Creek,42749,491789.9246,3715769.804,0.235376462,22545287,33.58160095,-117.0884724,3120.439587
1599,22545287,Tucalota Creek,42750,491989.9246,3715769.804,0.229067093,22545287,33.58160247,-117.0863172,3120.439587
1600,22545287,Tucalota Creek,43431,491389.9246,3715569.804,0.22319768,22545287,33.57979389,-117.0927809,3120.439587
